학년	교과과정	교과영역구분	학수강좌번호	교과목명	교원명	수업캠퍼스	요일/시간	강의실	학점	이론	실습	공학설계	강의계획서	교과목해설	강의유형	강의종류	원어강의	강평결과	이수구분	강의미리보기	개설대학	개설학과/전공	비고	교과목영문명
1,2학년	공통교양	명작	RGC1014-09	지혜와자비명작세미나	김성옥	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	501-231(학림관 J201 강의실),501-231(학림관 J201 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Wisdom and Compassion
1,2학년	공통교양	명작	RGC1014-10	지혜와자비명작세미나	김미숙	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	102-342(학술/문화관 K308 강의실),102-342(학술/문화관 K308 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Wisdom and Compassion
1,2학년	공통교양	명작	RGC1014-11	지혜와자비명작세미나	김성옥	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	501-231(학림관 J201 강의실),501-231(학림관 J201 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Wisdom and Compassion
1,2학년	공통교양	명작	RGC1014-12	지혜와자비명작세미나	장미란	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	102-237(학술/문화관 K205 강의실),102-237(학술/문화관 K205 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Wisdom and Compassion
1,2학년	공통교양	명작	RGC1014-13	지혜와자비명작세미나	박보람	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	102-217(학술/문화관 K210 강의실),102-217(학술/문화관 K210 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Wisdom and Compassion
1,2학년	공통교양	명작	RGC1014-14	지혜와자비명작세미나	장미란	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	102-237(학술/문화관 K205 강의실),102-237(학술/문화관 K205 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Wisdom and Compassion
1,2학년	공통교양	명작	RGC1014-15	지혜와자비명작세미나	성청환	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	102-217(학술/문화관 K210 강의실),102-217(학술/문화관 K210 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Wisdom and Compassion
1,2학년	공통교양	명작	RGC1014-16	지혜와자비명작세미나	박보람	서울	월10.0-12.5/18:00-20:30	202-387(사회과학/경영관 L305 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Wisdom and Compassion
1,2학년	공통교양	명작	RGC1014-17	지혜와자비명작세미나	김성옥	서울	화10.0-12.5/18:00-20:30	202-378(사회과학/경영관 L302 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Wisdom and Compassion
1,2학년	공통교양	명작	RGC1014-18	지혜와자비명작세미나	천정권	일산	목4.0-6.5/12:00-15:00	1102-209(종합강의동 209 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Great Books Seminar In Wisdom and Compassion
1,2학년	공통교양	명작	RGC1014-19	지혜와자비명작세미나	조법훈	일산	목7.0-9.5/15:00-18:00	1102-218(종합강의동 218 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Great Books Seminar In Wisdom and Compassion
1,2학년	공통교양	명작	RGC1010-01	존재와역사명작세미나	심인보	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	207-514(혜화관 514 514 강의실),207-514(혜화관 514 514 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-02	존재와역사명작세미나	이원석	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	501-314(학림관 J314 강의실),501-314(학림관 J314 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-03	존재와역사명작세미나	이석주	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	202-364(사회과학/경영관 L311 강의실),202-364(사회과학/경영관 L311 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-04	존재와역사명작세미나	신승철	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	102-361(학술/문화관 K304 강의실),102-361(학술/문화관 K304 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-05	존재와역사명작세미나	장운혁	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	102-361(학술/문화관 K304 강의실),102-361(학술/문화관 K304 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-06	존재와역사명작세미나	장운혁	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	207-514(혜화관 514 514 강의실),207-514(혜화관 514 514 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-07	존재와역사명작세미나	이석주	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	501-314(학림관 J314 강의실),501-314(학림관 J314 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-08	존재와역사명작세미나	심인보	서울	월8.5-9.5/16:30-18:00,금9.5-10.5/17:30-18:50	501-314(학림관 J314 강의실),501-314(학림관 J314 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-09	존재와역사명작세미나	이석주	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	207-514(혜화관 514 514 강의실),207-514(혜화관 514 514 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-10	존재와역사명작세미나	손윤락	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	501-314(학림관 J314 강의실),501-314(학림관 J314 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-11	존재와역사명작세미나	황인욱	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	207-514(혜화관 514 514 강의실),207-514(혜화관 514 514 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-12	존재와역사명작세미나	손윤락	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	501-314(학림관 J314 강의실),501-314(학림관 J314 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-13	존재와역사명작세미나	이원석	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	202-364(사회과학/경영관 L311 강의실),202-364(사회과학/경영관 L311 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-14	존재와역사명작세미나	이원석	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	202-364(사회과학/경영관 L311 강의실),202-364(사회과학/경영관 L311 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-15	존재와역사명작세미나	이원석	서울	월10.0-12.5/18:00-20:30	501-142(학림관 J104 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-16	존재와역사명작세미나	손윤락	서울	화10.0-12.5/18:00-20:30	501-142(학림관 J104 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-17	존재와역사명작세미나	이석주	서울	월12.0-14.5/19:40-22:20	501-314(학림관 J314 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지	글로벌무역학과전용	Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-18	존재와역사명작세미나	심인보	일산	화4.0-6.5/12:00-15:00	1102-219(종합강의동 219 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1010-19	존재와역사명작세미나	심인보	일산	화7.0-9.5/15:00-18:00	1102-219(종합강의동 219 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Great Books Seminar In Being and History
1,2학년	공통교양	명작	RGC1011-01	경제와사회명작세미나	이상호	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	501-413(학림관 J414 강의실),501-413(학림관 J414 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-02	경제와사회명작세미나	이광근	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	202-356(사회과학/경영관 L309 강의실),202-356(사회과학/경영관 L309 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-03	경제와사회명작세미나	이광근	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	102-352(학술/문화관 K301 강의실),102-352(학술/문화관 K301 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-04	경제와사회명작세미나	정수진	서울	월7.0-8.0/15:00-16:30,금8.0-9.0/16:00-17:30	501-316(학림관 J315 강의실),501-316(학림관 J315 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-05	경제와사회명작세미나	김승연	서울	월8.5-9.5/16:30-18:00,금9.5-10.5/17:30-18:50	102-352(학술/문화관 K301 강의실),102-352(학술/문화관 K301 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-06	경제와사회명작세미나	정수진	서울	월8.5-9.5/16:30-18:00,금9.5-10.5/17:30-18:50	501-316(학림관 J315 강의실),501-316(학림관 J315 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-07	경제와사회명작세미나	이상호	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	102-352(학술/문화관 K301 강의실),102-352(학술/문화관 K301 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-08	경제와사회명작세미나	김승연	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	501-316(학림관 J315 강의실),501-316(학림관 J315 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-09	경제와사회명작세미나	이광근	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	407-121(정보문화관P P305 강의실),407-121(정보문화관P P305 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-10	경제와사회명작세미나	이상호	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	102-352(학술/문화관 K301 강의실),102-352(학술/문화관 K301 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-11	경제와사회명작세미나	김승연	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	501-316(학림관 J315 강의실),501-316(학림관 J315 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-12	경제와사회명작세미나	정수진	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	501-304(학림관 J311 강의실),501-304(학림관 J311 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-13	경제와사회명작세미나	박순성	서울	화5.0-6.0/13:00-14:30,목5.0-6.0/13:00-14:30	202-356(사회과학/경영관 L309 강의실),202-356(사회과학/경영관 L309 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-14	경제와사회명작세미나	정수진	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	501-304(학림관 J311 강의실),501-304(학림관 J311 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-15	경제와사회명작세미나	이광근	서울	화6.5-7.5/14:30-16:00,목6.5-7.5/14:30-16:00	202-356(사회과학/경영관 L309 강의실),202-356(사회과학/경영관 L309 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-16	경제와사회명작세미나	김승연	서울	수10.0-12.5/18:00-20:30	501-142(학림관 J104 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-17	경제와사회명작세미나	이상호	서울	목10.0-12.5/18:00-20:30	501-142(학림관 J104 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-18	경제와사회명작세미나	신현탁	일산	화4.0-6.5/12:00-15:00	1102-209(종합강의동 209 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1011-19	경제와사회명작세미나	신현탁	일산	화7.0-9.5/15:00-18:00	1102-209(종합강의동 209 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지	BMC교과목	Great Books Seminar In Economy and Society
1,2학년	공통교양	명작	RGC1012-01	자연과기술명작세미나	박진희	서울	월2.5-3.5/10:30-12:00,금2.5-3.5/10:30-12:00	501-142(학림관 J104 강의실),501-142(학림관 J104 강의실)	3	3	0				이론				공교		행정및부속기관	다르마칼리지		Great Books Seminar In Nature & Technology
